,id,title,soup
686,50359,Hop,coupd'etat slacker easter russellbrand jamesmarsden kaleycuoco timhill animation comedy family
687,1271,300,evisceration javelin shield gerardbutler lenaheadey dominicwest zacksnyder action adventure war
688,693,Meet the Fockers,cia parentskidsrelationship florida benstiller teripolo robertdeniro jayroach comedy romance
689,14306,Marley & Me,journalist basedonnovel puppy owenwilson jenniferaniston ericdane davidfrankel comedy family
690,497,The Green Mile,southernusa blackpeople mentallydisabled tomhanks michaelclarkeduncan davidmorse frankdarabont fantasy drama crime
691,11199,Wild Hogs,midlifecrisis roadtrip politicallyincorrect timallen johntravolta martinlawrence waltbecker action adventure comedy
692,9982,Chicken Little,fish smalltown spacemarine zachbraff joancusack danmolina markdindal animation family comedy
693,210577,Gone Girl,basedonnovel marriagecrisis disappearance benaffleck rosamundpike carriecoon davidfincher mystery thriller drama
694,2501,The Bourne Identity,paris barcelonaspain assassin mattdamon frankapotente chriscooper dougliman action drama mystery
695,710,GoldenEye,cuba falselyaccused secretidentity piercebrosnan seanbean izabellascorupco martincampbell adventure action thriller
696,2275,The General's Daughter,suicide detective basedonnovel johntravolta madeleinestowe jamescromwell simonwest crime drama mystery
697,37165,The Truman Show,claustrophobia hiddencamera dystopia jimcarrey lauralinney noahemmerich peterweir comedy drama
698,9837,The Prince of Egypt,moses egypt pyramid valkilmer ralphfiennes patrickstewart simonwells adventure animation drama
699,10708,Daddy Day Care,competition success kindergarten eddiemurphy jeffgarlin stevezahn stevecarr comedy family
700,136400,2 Guns,undercover undercoveragent basedoncomicbook denzelwashington markwahlberg paulapatton baltasarkormákur action comedy crime
701,10992,Cats & Dogs,fight governance puppy jeffgoldblum elizabethperkins alexanderpollock lawrenceguterman comedy family
702,9654,The Italian Job,venice california trainstation markwahlberg charlizetheron edwardnorton f.garygray action crime
703,2642,Two Weeks Notice,newyork parishhall romanticcomedy sandrabullock hughgrant aliciawitt marclawrence romance comedy
704,8916,Antz,general hero worker woodyallen danaykroyd annebancroft ericdarnell adventure animation comedy
705,19899,Couples Retreat,island marriedcouple yoga vincevaughn malinåkerman jasonbateman peterbillingsley comedy romance
706,2119,Days of Thunder,stock-car-race daytona carcrash tomcruise robertduvall nicolekidman tonyscott adventure
707,9641,Cheaper by the Dozen 2,holiday lake bigfamily stevemartin eugenelevy bonniehunt adamshankman comedy
708,294254,Maze Runner: The Scorch Trials,basedonnovel resistance maze dylano'brien kayascodelario thomasbrodie-sangster wesball action
709,38167,Eat Pray Love,indonesia femaleprotagonist india juliaroberts jamesfranco javierbardem ryanmurphy drama
710,5994,The Family Man,workaholic secondchance guardianangel nicolascage téaleoni doncheadle brettratner comedy drama romance
711,39514,RED,cia retirement shottodeath brucewillis johnmalkovich helenmirren robertschwentke action adventure comedy
712,9563,Any Given Sunday,americanfootball trainer training alpacino camerondiaz dennisquaid oliverstone drama
713,547,The Horse Whisperer,lovetriangle newyork montana robertredford kristinscottthomas samneill robertredford drama romance
714,1538,Collateral,california taxi assassin tomcruise jamiefoxx jadapinkettsmith michaelmann drama crime thriller
715,9334,The Scorpion King,egypt temple dwaynejohnson kellyhu michaelclarkeduncan chuckrussell action fantasy adventure
716,11128,Ladder 49,ledge practicaljoke joaquinphoenix johntravolta jacindabarrett jayrussell drama action thriller
717,75780,Jack Reacher,basedonnovel sniper investigation tomcruise rosamundpike richardjenkins christophermcquarrie crime drama thriller
718,8914,Deep Blue Sea,sharkattack shark alzheimer'sdisease thomasjane saffronburrows llcoolj rennyharlin action sciencefiction thriller
719,13576,This Is It,popstar music concert michaeljackson orianthi kennyortega kennyortega music documentary
720,39538,Contagion,savingtheworld mutation infection mattdamon gwynethpaltrow katewinslet stevensoderbergh drama thriller sciencefiction
721,10628,Kangaroo Jack,moneydelivery fool australia jerryo'connell anthonyanderson estellawarren davidmcnally comedy adventure crime
722,14836,Coraline,dream eye stuffedanimal dakotafanning terihatcher jennifersaunders henryselick animation family
723,8645,The Happening,tree naturaldisaster crisis markwahlberg zooeydeschanel johnleguizamo m.nightshyamalan thriller sciencefiction
724,9509,Man on Fire,mexico cia kidnapping denzelwashington dakotafanning marcanthony tonyscott action drama thriller
725,10067,The Shaggy Dog,fathersonrelationship parentskidsrelationship workaholic timallen kristindavis dannyglover brianrobbins comedy family
726,9384,Starsky & Hutch,informant jumpingfromarooftop surveillancefootage benstiller owenwilson snoopdogg toddphillips comedy crime
727,9279,Jingle All the Way,holiday christmasparty santaclaus arnoldschwarzenegger philhartman sinbad brianlevant family comedy
728,1487,Hellboy,blackmagic fistfight cover-up ronperlman selmablair rupertevans guillermodeltoro fantasy action sciencefiction
729,9422,A Civil Action,success advancement rightandjustice johntravolta robertduvall tonyshalhoub stevenzaillian drama
730,77174,ParaNorman,medium stopmotion curse kodismit-mcphee tuckeralbrizzi jodelleferland samfell family animation adventure
731,4824,The Jackal,fbi coldwar hitman brucewillis richardgere sidneypoitier michaelcaton-jones action thriller adventure
732,9620,Paycheck,prophecy engineer scientist benaffleck aaroneckhart umathurman johnwoo action adventure mystery
733,9302,Up Close & Personal,miami television career robertredford michellepfeiffer stockardchanning jonavnet drama romance
734,10199,The Tale of Despereaux,loyalty totalitarianregime mouse matthewbroderick dustinhoffman emmawatson robertstevenhagen adventure animation family
735,10771,The Tuxedo,bomb intelligence chauffeur jackiechan jenniferlovehewitt jasonisaacs kevindonovan thriller action comedy
736,3512,Under Siege 2: Dark Territory,terrorist pentagon satellite stevenseagal ericbogosian everettmcgill geoffmurphy action thriller
737,137094,Jack Ryan: Shadow Recruit,londonengland corruption cia chrispine keiraknightley kevincostner kennethbranagh action drama thriller
738,274479,Joy,factory inventor strongwoman jenniferlawrence bradleycooper robertdeniro davido.russell drama comedy
739,267860,London Has Fallen,londonengland terrorist terroristattack gerardbutler aaroneckhart morganfreeman babaknajafi action crime thriller
740,8078,Alien: Resurrection,android mercenary dystopia sigourneyweaver winonaryder braddourif jean-pierrejeunet sciencefiction horror action
741,7485,Shooter,corruption sniper senator markwahlberg michaelpeña dannyglover antoinefuqua action drama mystery
742,170687,The Boxtrolls,basedonnovel stopmotion fatherdaughterrelationship benkingsley isaachempstead-wright ellefanning anthonystacchi animation comedy family
743,6435,Practical Magic,witch magic sorcery sandrabullock nicolekidman evanrachelwood griffindunne drama fantasy comedy
744,137106,The Lego Movie,fathersonrelationship creativity friendship chrispratt willferrell elizabethbanks phillord adventure animation comedy
745,10040,Miss Congeniality 2: Armed and Fabulous,ransom pressconference ship sandrabullock reginaking enriquemurciano johnpasquin action comedy
746,6278,Reign of Fire,dragon evolution firechief christianbale matthewmcconaughey izabellascorupco robbowman adventure action fantasy
747,82682,Gangster Squad,losangeles gangster joshbrolin ryangosling nicknolte rubenfleischer crime drama action
748,17610,Year One,temple slavery stoneage jackblack michaelcera oliviawilde haroldramis comedy adventure
749,22954,Invictus,stadium southafrica apartheid morganfreeman mattdamon tonykgoroge clinteastwood drama history
750,16995,State of Play,corruption assassination detective russellcrowe benaffleck rachelmcadams kevinmacdonald action
751,16558,Duplicity,spy cliveowen juliaroberts paulgiamatti tonygilroy romance comedy crime
752,9849,My Favorite Martian,alien martian basedontvseries jeffdaniels elizabethhurley darylhannah donaldpetrie comedy drama family
753,5820,The Sentinel,usapresident agent michaeldouglas kiefersutherland evalongoria clarkjohnson action thriller crime
754,16866,Planet 51,flyingsaucer alienlife-form spaceship dwaynejohnson seannwilliamscott jessicabiel jorgeblanco sciencefiction animation family
755,201,Star Trek: Nemesis,clone assassination ambush patrickstewart jonathanfrakes brentspiner stuartbaird sciencefiction action adventure
756,11775,Intolerable Cruelty,california assassin infidelity georgeclooney catherinezeta-jones edwardherrmann joelcoen crime comedy romance
757,87825,Trouble with the Curve,women baseball pitcher clinteastwood amyadams justintimberlake robertlorenz drama romance
758,12201,Edge of Darkness,murder violence deathofdaughter melgibson raywinstone dannyhuston martincampbell crime drama mystery
759,11015,The Relic,chicago basedonnovel monster penelopeannmiller tomsizemore lindahunt peterhyams horror mystery thriller
760,9932,Analyze That,prison gold therapist robertdeniro billycrystal lisakudrow haroldramis comedy crime
761,13389,Righteous Kill,revenge murder plottwist robertdeniro carlagugino 50cent jonavnet action crime drama
762,8838,Mercury Rising,assassin lossoffamily autism brucewillis alecbaldwin mikohughes haroldbecker action crime drama
763,17332,The Soloist,newspaper cello musical robertdowneyjr. jamiefoxx catherinekeener joewright drama
764,4958,The Legend of Bagger Vance,competition worldwari greatdepression mattdamon brucemcgill charlizetheron robertredford fantasy drama
765,786,Almost Famous,hotelroom sandiego drugaddiction katehudson billycrudup francesmcdormand cameroncrowe drama music
766,9513,Garfield: A Tail of Two Kitties,londonengland cat mistakeinperson billmurray jenniferlovehewitt billyconnolly timhill animation comedy family
767,11679,xXx: State of the Union,washingtond.c. helicopter usapresident icecube samuell.jackson willemdafoe leetamahori action adventure crime
768,38321,Priest,vampire crucifixion post-apocalyptic paulbettany karlurban camgigandet scottstewart action sciencefiction fantasy
769,14411,Sinbad: Legend of the Seven Seas,prince watermonster bradpitt catherinezeta-jones michellepfeiffer timjohnson family animation adventure
770,8413,Event Horizon,spacemarine nudity nightmare laurencefishburne samneill kathleenquinlan paulw.s.anderson horror sciencefiction mystery
771,10052,Dragonfly,pregnancyandbirth voice dragonfly kevincostner joemorton ronrifkin tomshadyac drama
772,9676,The Black Dahlia,pornography observer losangeles joshhartnett scarlettjohansson aaroneckhart briandepalma drama
773,9664,Flyboys,worldwari biplane jamesfranco davidellison jeanreno tonybill action adventure drama
774,2100,The Last Castle,prison general robertredford jamesgandolfini markruffalo rodlurie action drama thriller
775,10384,Supernova,blackpeople starships future jamesspader angelabassett robertforster walterhill horror sciencefiction thriller
776,137321,Winter's Tale,basedonnovel colinfarrell jessicabrownfindlay russellcrowe akivagoldsman drama fantasy mystery
777,123553,The Mortal Instruments: City of Bones,angel vampire werewolf lilycollins jamiecampbellbower kevinzegers haraldzwart action adventure drama
778,11260,Meet Dave,newyork captain starships eddiemurphy elizabethbanks gabrielleunion brianrobbins comedy sciencefiction adventure
779,9009,Dark Water,basedonnovel water remake jenniferconnelly johnc.reilly timroth waltersalles drama horror thriller
780,11374,Edtv,tvshow tvstation simulatedreality matthewmcconaughey woodyharrelson sallykirkland ronhoward comedy
781,2309,Inkheart,book fairytale eavesdropping brendanfraser siennaguillory andyserkis iainsoftley adventure family fantasy
782,8285,The Spirit,secretidentity robber mask gabrielmacht scarlettjohansson samuell.jackson frankmiller action comedy thriller
783,210860,Mortdecai,basedonnovel painting debt johnnydepp gwynethpaltrow ewanmcgregor davidkoepp comedy adventure
784,2312,In the Name of the King: A Dungeon Siege Tale,fictionalplace monster lossoffamily jasonstatham johnrhys-davies rayliotta uweboll adventure fantasy action
785,9839,Beyond Borders,londonengland cia landmine angelinajolie cliveowen teripolo martincampbell drama romance adventure
